FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,15.34320323,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,5,05/01/2023,05/31/2023,34.90566038,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,10.11746874,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,15.51204819,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,30.21806854,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,14.22818792,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,6,06/01/2023,06/30/2023,38.66666667,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,10.12758684,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,17.31066461,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,29.89377845,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,14.34569629,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,7,07/01/2023,07/31/2023,30.48780488,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,9.686732187,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,15.41666667,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,28.8490284,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,14.13427562,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,8,08/01/2023,08/31/2023,25.77319588,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,9.110698508,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,14.15384615,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,23.35423197,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,15.52651806,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,9,09/01/2023,09/30/2023,40.24390244,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,9.756565076,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,16.10644258,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,29.09090909,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,13.84943182,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,10,10/01/2023,10/31/2023,32.53012048,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,9.698319498,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,13.15372425,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,28.73563218,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,13.40441736,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,11,11/01/2023,11/30/2023,22.66666667,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,9.374571389,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,16.23616236,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,30.14256619,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,13.12111801,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,12,12/01/2023,12/31/2023,39.28571429,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,9.525083612,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,14.490161,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,24.60629921,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,13.33333333,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,13,01/01/2024,01/31/2024,30.15873016,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,9.21691912,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,12.40310078,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,24.13087935,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,11.34751773,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,14,02/01/2024,02/29/2024,25.71428571,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,9.888881124,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,16.29116118,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,28.81646655,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,14.47084233,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,15,03/01/2024,03/31/2024,22.66666667,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,9.519030894,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,14.84962406,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,29.02033272,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,13.60808709,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,16,04/01/2024,04/30/2024,33.8028169,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,9.440745672,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,14.25891182,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,23.09058615,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,13.15969842,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,17,05/01/2024,05/31/2024,33.33333333,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,9.683960285,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,16.95568401,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,24.95840266,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,15.29664046,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,18,06/01/2024,06/30/2024,28.16901408,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,9.957655154,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,14.28571429,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,28.06394316,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,15.40596808,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,19,07/01/2024,07/31/2024,23.37662338,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,9.735854028,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,14.98316498,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,25.11700468,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,15.01396648,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,20,08/01/2024,08/31/2024,35.71428571,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,8.842564207,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,13.56589147,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,22.03389831,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,14.13127413,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,21,09/01/2024,09/30/2024,25.84269663,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,9.039436434,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,14.1350211,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,25.94594595,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,15.04992867,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,22,10/01/2024,10/31/2024,36.25,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,8.883587117,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,13.82765531,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,27.55298651,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,14.62121212,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,23,11/01/2024,11/30/2024,36.98630137,Percent
3,ED,All Drugs and co-occurring disorders,Age,16-34 Years,24,12/01/2024,12/31/2024,8.959827834,Percent
3,ED,All Opioids and co-occurring disorders,Age,16-34 Years,24,12/01/2024,12/31/2024,16.3507109,Percent
3,ED,Stimulants and co-occurring disorders,Age,16-34 Years,24,12/01/2024,12/31/2024,27.08803612,Percent
3,ED,Cannabis and co-occurring disorders,Age,16-34 Years,24,12/01/2024,12/31/2024,14.55696203,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,16-34 Years,24,12/01/2024,12/31/2024,26.66666667,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,1,01/01/2023,01/31/2023,10.01679575,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,1,01/01/2023,01/31/2023,19.44177093,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,1,01/01/2023,01/31/2023,26.87179487,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,1,01/01/2023,01/31/2023,18.5659411,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,1,01/01/2023,01/31/2023,36.13445378,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,2,02/01/2023,02/28/2023,9.703042259,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,2,02/01/2023,02/28/2023,17.17277487,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,2,02/01/2023,02/28/2023,26.78185745,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,2,02/01/2023,02/28/2023,16.70984456,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,2,02/01/2023,02/28/2023,35.8974359,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,3,03/01/2023,03/31/2023,9.680178682,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,3,03/01/2023,03/31/2023,16.22934888,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,3,03/01/2023,03/31/2023,26.78185745,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,3,03/01/2023,03/31/2023,17.67015707,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,3,03/01/2023,03/31/2023,30,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,4,04/01/2023,04/30/2023,9.833637755,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,4,04/01/2023,04/30/2023,18.78914405,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,4,04/01/2023,04/30/2023,28.77777778,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,4,04/01/2023,04/30/2023,18.22916667,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,4,04/01/2023,04/30/2023,45.25547445,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,5,05/01/2023,05/31/2023,10.1255777,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,5,05/01/2023,05/31/2023,16.44230769,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,5,05/01/2023,05/31/2023,31.15727003,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,5,05/01/2023,05/31/2023,18.9384801,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,5,05/01/2023,05/31/2023,31.96721311,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,6,06/01/2023,06/30/2023,10.34878165,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,6,06/01/2023,06/30/2023,18.34146341,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,6,06/01/2023,06/30/2023,29.50474183,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,6,06/01/2023,06/30/2023,16.36597938,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,6,06/01/2023,06/30/2023,44.76190476,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,7,07/01/2023,07/31/2023,10.08775898,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,7,07/01/2023,07/31/2023,19.60784314,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,7,07/01/2023,07/31/2023,27.83985102,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,7,07/01/2023,07/31/2023,18.00246609,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,7,07/01/2023,07/31/2023,38.96103896,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,8,08/01/2023,08/31/2023,9.671197649,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,8,08/01/2023,08/31/2023,15.50695825,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,8,08/01/2023,08/31/2023,26.48809524,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,8,08/01/2023,08/31/2023,18.1462141,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,8,08/01/2023,08/31/2023,36.11111111,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,9,09/01/2023,09/30/2023,10.39803865,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,9,09/01/2023,09/30/2023,19.75768872,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,9,09/01/2023,09/30/2023,31.37651822,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,9,09/01/2023,09/30/2023,20.84893883,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,9,09/01/2023,09/30/2023,36.20689655,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,10,10/01/2023,10/31/2023,10.42658634,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,10,10/01/2023,10/31/2023,18.48659004,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,10,10/01/2023,10/31/2023,31.1965812,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,10,10/01/2023,10/31/2023,17.72665765,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,10,10/01/2023,10/31/2023,45.45454545,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,11,11/01/2023,11/30/2023,9.949383915,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,11,11/01/2023,11/30/2023,18.91304348,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,11,11/01/2023,11/30/2023,29.36979786,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,11,11/01/2023,11/30/2023,17.63191763,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,11,11/01/2023,11/30/2023,32.71028037,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,12,12/01/2023,12/31/2023,9.685339212,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,12,12/01/2023,12/31/2023,19.4184839,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,12,12/01/2023,12/31/2023,27.97118848,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,12,12/01/2023,12/31/2023,14.96598639,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,12,12/01/2023,12/31/2023,30.27522936,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,13,01/01/2024,01/31/2024,10.0651099,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,13,01/01/2024,01/31/2024,18.16143498,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,13,01/01/2024,01/31/2024,29.80997625,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,13,01/01/2024,01/31/2024,17.45406824,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,13,01/01/2024,01/31/2024,43.90243902,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,14,02/01/2024,02/29/2024,9.765501215,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,14,02/01/2024,02/29/2024,16.09195402,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,14,02/01/2024,02/29/2024,26.6066838,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,14,02/01/2024,02/29/2024,16.93548387,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,14,02/01/2024,02/29/2024,36.84210526,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,10.20408163,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,16.22554661,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,26.58227848,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,17.34177215,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,28.22580645,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,9.712174049,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,16.79487179,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,26.07709751,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,15.55869873,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,28.75,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,10.19260439,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,17.31651376,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,30.69196429,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,18.34451902,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,42.57425743,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,9.937216962,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,15.73660714,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,27.56696429,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,20.80624187,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,38.46153846,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,10.00335844,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,15.71146245,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,25.57442557,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,19.4790487,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,30.69306931,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,10.17134698,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,15.59536354,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,28.69481766,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,21.55272306,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,38.54166667,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,9.326857031,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,18.88111888,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,27.28184554,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,17.37545565,Percent
3,ED,Benzodiazepine and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,26.12612613,Percent
3,ED,All Drugs and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,9.461672042,Percent
3,ED,All Opioids and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,17.96875,Percent
3,ED,Stimulants and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,28.16455696,Percent
3,ED,Cannabis and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,18.11414392,Percent
